Id,DummyName,LocationType,TimeId,WeatherId,WeatherRatio,WeatherChangeTime
60803,Dragon's Nest<ep7>,2,3,2,0,60
60803,Dragon's Nest<ep7>,2,3,4,100,60
60803,Dragon's Nest<ep7>,2,3,0,0,60
70000,Easter Wonderland<Cemetery03>,7,0,0,100,60
70000,Easter Wonderland<Cemetery03>,7,0,1,0,60
70000,Easter Wonderland<Cemetery03>,7,0,3,0,60
70000,Easter Wonderland<Cemetery03>,7,0,2,0,60
70000,Easter Wonderland<Cemetery03>,7,1,1,0,60
70000,Easter Wonderland<Cemetery03>,7,1,3,0,60
70000,Easter Wonderland<Cemetery03>,7,1,0,100,60
70000,Easter Wonderland<Cemetery03>,7,1,2,0,60
70000,Easter Wonderland<Cemetery03>,7,2,1,0,60
70000,Easter Wonderland<Cemetery03>,7,2,0,100,60
70000,Easter Wonderland<Cemetery03>,7,2,3,0,60
70000,Easter Wonderland<Cemetery03>,7,2,2,0,60
70000,Easter Wonderland<Cemetery03>,7,3,1,0,60
70000,Easter Wonderland<Cemetery03>,7,3,3,0,60
70000,Easter Wonderland<Cemetery03>,7,3,0,100,60
70000,Easter Wonderland<Cemetery03>,7,3,2,0,60
70001,Easter Wonderland<Cemetery03>,7,0,0,100,60
70001,Easter Wonderland<Cemetery03>,7,0,1,0,60
70001,Easter Wonderland<Cemetery03>,7,0,3,0,60
70001,Easter Wonderland<Cemetery03>,7,0,2,0,60
70001,Easter Wonderland<Cemetery03>,7,1,2,0,60
70001,Easter Wonderland<Cemetery03>,7,1,3,0,60
70001,Easter Wonderland<Cemetery03>,7,1,1,0,60
70001,Easter Wonderland<Cemetery03>,7,1,0,100,60
70001,Easter Wonderland<Cemetery03>,7,2,0,100,60
70001,Easter Wonderland<Cemetery03>,7,2,3,0,60
70001,Easter Wonderland<Cemetery03>,7,2,1,0,60
70001,Easter Wonderland<Cemetery03>,7,2,2,0,60
70001,Easter Wonderland<Cemetery03>,7,3,0,100,60
70001,Easter Wonderland<Cemetery03>,7,3,1,0,60
70001,Easter Wonderland<Cemetery03>,7,3,3,0,60
70001,Easter Wonderland<Cemetery03>,7,3,2,0,60
70101,Secret Crystal Valley,12,0,0,100,60
70101,Secret Crystal Valley,12,0,3,0,60
70101,Secret Crystal Valley,12,0,1,0,60
70101,Secret Crystal Valley,12,0,2,0,60
70101,Secret Crystal Valley,12,1,2,0,60
70101,Secret Crystal Valley,12,1,1,0,60
70101,Secret Crystal Valley,12,1,3,0,60
70101,Secret Crystal Valley,12,1,0,100,60
70101,Secret Crystal Valley,12,2,0,100,60
70101,Secret Crystal Valley,12,2,3,0,60
70101,Secret Crystal Valley,12,2,1,0,60
70101,Secret Crystal Valley,12,2,2,0,60
70101,Secret Crystal Valley,12,3,2,0,60
70101,Secret Crystal Valley,12,3,1,0,60
70101,Secret Crystal Valley,12,3,3,0,60
70101,Secret Crystal Valley,12,3,0,100,60
70102,Secret Crystal Valley <01>,12,0,0,100,60
70102,Secret Crystal Valley <01>,12,0,3,0,60
70102,Secret Crystal Valley <01>,12,0,1,0,60
70102,Secret Crystal Valley <01>,12,0,2,0,60
70102,Secret Crystal Valley <01>,12,1,2,0,60
70102,Secret Crystal Valley <01>,12,1,1,0,60
70102,Secret Crystal Valley <01>,12,1,3,0,60
70102,Secret Crystal Valley <01>,12,1,0,100,60
70102,Secret Crystal Valley <01>,12,2,0,100,60
70102,Secret Crystal Valley <01>,12,2,3,0,60
70102,Secret Crystal Valley <01>,12,2,1,0,60
70102,Secret Crystal Valley <01>,12,2,2,0,60
70102,Secret Crystal Valley <01>,12,3,2,0,60
70102,Secret Crystal Valley <01>,12,3,1,0,60
70102,Secret Crystal Valley <01>,12,3,3,0,60
70102,Secret Crystal Valley <01>,12,3,0,100,60
70300,Katan Field,2,0,0,70,60
70300,Katan Field,2,0,3,30,60
70300,Katan Field,2,0,1,0,60
70300,Katan Field,2,0,2,0,60
70300,Katan Field,2,1,2,0,60
70300,Katan Field,2,1,1,0,60
70300,Katan Field,2,1,3,30,60
70300,Katan Field,2,1,0,70,60
70300,Katan Field,2,2,0,70,60
70300,Katan Field,2,2,3,30,60
70300,Katan Field,2,2,1,0,60
70300,Katan Field,2,2,2,0,60
70300,Katan Field,2,3,2,0,60
70300,Katan Field,2,3,1,0,60
70300,Katan Field,2,3,3,30,60
70300,Katan Field,2,3,0,70,60
70301,Katan,1,0,0,100,60
70301,Katan,1,0,3,0,60
70301,Katan,1,0,1,0,60
70301,Katan,1,0,2,0,60
70301,Katan,1,1,2,0,60
70301,Katan,1,1,1,0,60
70301,Katan,1,1,3,0,60
70301,Katan,1,1,0,100,60
70301,Katan,1,2,0,100,60
70301,Katan,1,2,3,0,60
70301,Katan,1,2,1,0,60
70301,Katan,1,2,2,0,60
70301,Katan,1,3,2,0,60
70301,Katan,1,3,1,0,60
70301,Katan,1,3,3,0,60
70301,Katan,1,3,0,100,60
70302,Lake Messi,2,0,0,70,60
70302,Lake Messi,2,0,3,30,60
70302,Lake Messi,2,0,1,0,60
70302,Lake Messi,2,0,2,0,60
70302,Lake Messi,2,1,2,0,60
70302,Lake Messi,2,1,1,0,60
70302,Lake Messi,2,1,3,30,60
70302,Lake Messi,2,1,0,70,60
70302,Lake Messi,2,2,0,70,60
70302,Lake Messi,2,2,3,30,60
70302,Lake Messi,2,2,1,0,60
70302,Lake Messi,2,2,2,0,60
70302,Lake Messi,2,3,2,0,60
70302,Lake Messi,2,3,1,0,60
70302,Lake Messi,2,3,3,30,60
70302,Lake Messi,2,3,0,70,60
70303,Katan Arena,5,0,0,100,60
70303,Katan Arena,5,0,1,0,60
70303,Katan Arena,5,0,3,0,60
70303,Katan Arena,5,0,2,0,60
70303,Katan Arena,5,1,2,0,60
70303,Katan Arena,5,1,3,0,60
70303,Katan Arena,5,1,1,0,60
70303,Katan Arena,5,1,0,100,60
70303,Katan Arena,5,2,0,100,60
70303,Katan Arena,5,2,1,0,60
70303,Katan Arena,5,2,3,0,60
70303,Katan Arena,5,2,2,0,60
70303,Katan Arena,5,3,2,0,60
70303,Katan Arena,5,3,1,0,60
70303,Katan Arena,5,3,0,100,60
70303,Katan Arena,5,3,3,0,60
70307,Katan Training Field,1,0,3,0,60
70307,Katan Training Field,1,0,2,0,60
70307,Katan Training Field,1,0,0,100,60
70307,Katan Training Field,1,0,1,0,60
70307,Katan Training Field,1,1,1,0,60
70307,Katan Training Field,1,1,0,100,60
70307,Katan Training Field,1,1,3,0,60
70307,Katan Training Field,1,1,2,0,60
70307,Katan Training Field,1,2,2,0,60
70307,Katan Training Field,1,2,3,0,60
70307,Katan Training Field,1,2,0,100,60
70307,Katan Training Field,1,2,1,0,60
70307,Katan Training Field,1,3,1,0,60
70307,Katan Training Field,1,3,0,100,60
70307,Katan Training Field,1,3,2,0,60
70307,Katan Training Field,1,3,3,0,60
70400,Northeast of Katan,2,0,3,0,60
70400,Northeast of Katan,2,0,0,100,60
70400,Northeast of Katan,2,0,2,0,60
70400,Northeast of Katan,2,0,1,0,60
70400,Northeast of Katan,2,1,1,0,60
70400,Northeast of Katan,2,1,2,0,60
70400,Northeast of Katan,2,1,0,100,60
70400,Northeast of Katan,2,1,3,0,60
70400,Northeast of Katan,2,2,3,0,60
70400,Northeast of Katan,2,2,0,100,60
70400,Northeast of Katan,2,2,2,0,60
70400,Northeast of Katan,2,2,1,0,60
70400,Northeast of Katan,2,3,1,0,60
70400,Northeast of Katan,2,3,2,0,60
70400,Northeast of Katan,2,3,0,100,60
70400,Northeast of Katan,2,3,3,0,60
70401,Mourning Graveyard,2,0,0,0,60
70401,Mourning Graveyard,2,0,3,100,60
70401,Mourning Graveyard,2,0,2,0,60
70401,Mourning Graveyard,2,0,1,0,60
70401,Mourning Graveyard,2,1,1,0,60
70401,Mourning Graveyard,2,1,2,0,60
70401,Mourning Graveyard,2,1,3,100,60
70401,Mourning Graveyard,2,1,0,0,60
70401,Mourning Graveyard,2,2,0,0,60
70401,Mourning Graveyard,2,2,3,100,60
70401,Mourning Graveyard,2,2,2,0,60
70401,Mourning Graveyard,2,2,1,0,60
70401,Mourning Graveyard,2,3,1,0,60
70401,Mourning Graveyard,2,3,2,0,60
70401,Mourning Graveyard,2,3,3,100,60
70401,Mourning Graveyard,2,3,0,0,60
70402,Pyre Site,2,0,0,70,60
70402,Pyre Site,2,0,3,30,60
70402,Pyre Site,2,0,2,0,60
70402,Pyre Site,2,0,1,0,60
70402,Pyre Site,2,1,1,0,60
70402,Pyre Site,2,1,2,0,60
70402,Pyre Site,2,1,3,30,60
70402,Pyre Site,2,1,0,70,60
70402,Pyre Site,2,2,0,70,60
70402,Pyre Site,2,2,3,30,60
70402,Pyre Site,2,2,2,0,60
70402,Pyre Site,2,2,1,0,60
70402,Pyre Site,2,3,1,0,60
70402,Pyre Site,2,3,2,0,60
70402,Pyre Site,2,3,3,30,60
70402,Pyre Site,2,3,0,70,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,0,0,70,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,0,3,30,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,0,1,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,0,2,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,1,2,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,1,1,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,1,3,30,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,1,0,70,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,2,0,70,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,2,3,30,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,2,1,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,2,2,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,3,2,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,3,1,0,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,3,3,30,60
70403,Relics of Arid Moonlight 2nd Gate<7-4>,2,3,0,70,60
70500,Ceriu Desert,2,0,2,0,60
70500,Ceriu Desert,2,0,3,0,60
70500,Ceriu Desert,2,0,1,0,60
70500,Ceriu Desert,2,0,0,100,60
70500,Ceriu Desert,2,1,0,100,60
70500,Ceriu Desert,2,1,1,0,60
70500,Ceriu Desert,2,1,3,0,60
70500,Ceriu Desert,2,1,2,0,60
70500,Ceriu Desert,2,2,2,0,60
70500,Ceriu Desert,2,2,0,100,60
70500,Ceriu Desert,2,2,3,0,60
70500,Ceriu Desert,2,2,1,0,60
70500,Ceriu Desert,2,3,1,0,60
70500,Ceriu Desert,2,3,3,0,60
70500,Ceriu Desert,2,3,0,100,60
70500,Ceriu Desert,2,3,2,0,60
70501,Ceriu Desert Remains,2,0,0,100,60
70501,Ceriu Desert Remains,2,0,3,0,60
70501,Ceriu Desert Remains,2,0,1,0,60
70501,Ceriu Desert Remains,2,0,2,0,60
70501,Ceriu Desert Remains,2,1,2,0,60
70501,Ceriu Desert Remains,2,1,1,0,60
70501,Ceriu Desert Remains,2,1,3,0,60
70501,Ceriu Desert Remains,2,1,0,100,60
70501,Ceriu Desert Remains,2,2,0,100,60
70501,Ceriu Desert Remains,2,2,3,0,60
70501,Ceriu Desert Remains,2,2,1,0,60
70501,Ceriu Desert Remains,2,2,2,0,60
70501,Ceriu Desert Remains,2,3,2,0,60
70501,Ceriu Desert Remains,2,3,1,0,60
70501,Ceriu Desert Remains,2,3,3,0,60
70501,Ceriu Desert Remains,2,3,0,100,60
70502,Oasis,2,0,0,100,60
70502,Oasis,2,0,3,0,60
70502,Oasis,2,0,1,0,60
70502,Oasis,2,0,2,0,60
70502,Oasis,2,1,2,0,60
70502,Oasis,2,1,1,0,60
70502,Oasis,2,1,3,0,60
70502,Oasis,2,1,0,100,60
70502,Oasis,2,2,0,100,60
70502,Oasis,2,2,3,0,60
70502,Oasis,2,2,1,0,60
70502,Oasis,2,2,2,0,60
70502,Oasis,2,3,2,0,60
70502,Oasis,2,3,1,0,60
70502,Oasis,2,3,3,0,60
70502,Oasis,2,3,0,100,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,0,0,70,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,0,3,30,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,0,1,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,0,2,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,1,2,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,1,1,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,1,3,30,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,1,0,70,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,2,0,70,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,2,3,30,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,2,1,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,2,2,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,3,2,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,3,1,0,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,3,3,30,60
70503,Relics of Arid Moonlight 2nd Gate<7-5>,2,3,0,70,60
70600,Rondo West,2,0,0,70,60
70600,Rondo West,2,0,3,30,60
70600,Rondo West,2,0,1,0,60
70600,Rondo West,2,0,2,0,60
70600,Rondo West,2,1,2,0,60
70600,Rondo West,2,1,1,0,60
70600,Rondo West,2,1,3,30,60
70600,Rondo West,2,1,0,70,60
70600,Rondo West,2,2,0,70,60
70600,Rondo West,2,2,3,30,60
70600,Rondo West,2,2,1,0,60
70600,Rondo West,2,2,2,0,60
70600,Rondo West,2,3,2,0,60
70600,Rondo West,2,3,1,0,60
70600,Rondo West,2,3,3,30,60
70600,Rondo West,2,3,0,70,60
70601,Red Farm,2,0,1,0,60
70601,Red Farm,2,0,0,100,60
70601,Red Farm,2,0,2,0,60
70601,Red Farm,2,0,3,0,60
70601,Red Farm,2,1,3,0,60
70601,Red Farm,2,1,2,0,60
70601,Red Farm,2,1,0,100,60
70601,Red Farm,2,1,1,0,60
70601,Red Farm,2,2,1,0,60
70601,Red Farm,2,2,0,100,60
70601,Red Farm,2,2,3,0,60
70601,Red Farm,2,2,2,0,60
70601,Red Farm,2,3,2,0,60
70601,Red Farm,2,3,3,0,60
70601,Red Farm,2,3,0,100,60
70601,Red Farm,2,3,1,0,60
70602,Needleleaf Forest,2,0,0,70,60
70602,Needleleaf Forest,2,0,3,30,60
70602,Needleleaf Forest,2,0,2,0,60
70602,Needleleaf Forest,2,0,1,0,60
70602,Needleleaf Forest,2,1,1,0,60
70602,Needleleaf Forest,2,1,2,0,60
70602,Needleleaf Forest,2,1,3,30,60
70602,Needleleaf Forest,2,1,0,70,60
70602,Needleleaf Forest,2,2,0,70,60
70602,Needleleaf Forest,2,2,3,30,60
70602,Needleleaf Forest,2,2,2,0,60
70602,Needleleaf Forest,2,2,1,0,60
70602,Needleleaf Forest,2,3,1,0,60
70602,Needleleaf Forest,2,3,2,0,60
70602,Needleleaf Forest,2,3,3,30,60
70602,Needleleaf Forest,2,3,0,70,60
70603,Dawn Orchard,2,0,0,70,60
70603,Dawn Orchard,2,0,3,30,60
70603,Dawn Orchard,2,0,2,0,60
70603,Dawn Orchard,2,0,1,0,60
70603,Dawn Orchard,2,1,1,0,60
70603,Dawn Orchard,2,1,2,0,60
70603,Dawn Orchard,2,1,3,30,60
70603,Dawn Orchard,2,1,0,70,60
70603,Dawn Orchard,2,2,0,70,60
70603,Dawn Orchard,2,2,3,30,60
70603,Dawn Orchard,2,2,2,0,60
70603,Dawn Orchard,2,2,1,0,60
70603,Dawn Orchard,2,3,1,0,60
70603,Dawn Orchard,2,3,2,0,60
70603,Dawn Orchard,2,3,3,30,60
70603,Dawn Orchard,2,3,0,70,60
70604,Rondo Arena,5,0,0,100,60
70604,Rondo Arena,5,0,3,0,60
70604,Rondo Arena,5,0,2,0,60
70604,Rondo Arena,5,0,1,0,60
70604,Rondo Arena,5,1,1,0,60
70604,Rondo Arena,5,1,2,0,60
70604,Rondo Arena,5,1,3,0,60
70604,Rondo Arena,5,1,0,100,60
70604,Rondo Arena,5,2,0,100,60
70604,Rondo Arena,5,2,3,0,60
70604,Rondo Arena,5,2,2,0,60
70604,Rondo Arena,5,2,1,0,60
70604,Rondo Arena,5,3,1,0,60
70604,Rondo Arena,5,3,2,0,60
70604,Rondo Arena,5,3,3,0,60
70604,Rondo Arena,5,3,0,100,60
70700,Shore,2,0,0,70,60
70700,Shore,2,0,3,30,60
70700,Shore,2,0,2,0,60
70700,Shore,2,0,1,0,60
70700,Shore,2,1,1,0,60
70700,Shore,2,1,2,0,60
70700,Shore,2,1,3,30,60
70700,Shore,2,1,0,70,60
70700,Shore,2,2,0,70,60
70700,Shore,2,2,3,30,60
70700,Shore,2,2,2,0,60
70700,Shore,2,2,1,0,60
70700,Shore,2,3,1,0,60
70700,Shore,2,3,2,0,60
70700,Shore,2,3,3,30,60
70700,Shore,2,3,0,70,60
70800,Laksy Field,2,0,0,70,60
70800,Laksy Field,2,0,3,30,60
70800,Laksy Field,2,0,2,0,60
70800,Laksy Field,2,0,1,0,60
70800,Laksy Field,2,1,1,0,60
70800,Laksy Field,2,1,2,0,60
70800,Laksy Field,2,1,3,30,60
70800,Laksy Field,2,1,0,70,60
70800,Laksy Field,2,2,0,70,60
70800,Laksy Field,2,2,3,30,60
70800,Laksy Field,2,2,2,0,60
70800,Laksy Field,2,2,1,0,60
70800,Laksy Field,2,3,1,0,60
70800,Laksy Field,2,3,2,0,60
70800,Laksy Field,2,3,3,30,60
70800,Laksy Field,2,3,0,70,60
70801,Laksy's Anchor,1,0,0,100,60
70801,Laksy's Anchor,1,0,3,0,60
70801,Laksy's Anchor,1,0,2,0,60
70801,Laksy's Anchor,1,0,1,0,60
70801,Laksy's Anchor,1,1,1,0,60
70801,Laksy's Anchor,1,1,2,0,60
70801,Laksy's Anchor,1,1,3,0,60
70801,Laksy's Anchor,1,1,0,100,60
70801,Laksy's Anchor,1,2,0,100,60
70801,Laksy's Anchor,1,2,3,0,60
70801,Laksy's Anchor,1,2,2,0,60
70801,Laksy's Anchor,1,2,1,0,60
70801,Laksy's Anchor,1,3,1,0,60
70801,Laksy's Anchor,1,3,2,0,60
70801,Laksy's Anchor,1,3,3,0,60
70801,Laksy's Anchor,1,3,0,100,60
70802,Stump Logging Area,2,0,0,70,60
70802,Stump Logging Area,2,0,3,30,60
70802,Stump Logging Area,2,0,1,0,60
70802,Stump Logging Area,2,0,2,0,60
70802,Stump Logging Area,2,1,2,0,60
70802,Stump Logging Area,2,1,1,0,60
70802,Stump Logging Area,2,1,3,30,60
70802,Stump Logging Area,2,1,0,70,60
70802,Stump Logging Area,2,2,0,70,60
70802,Stump Logging Area,2,2,3,30,60
70802,Stump Logging Area,2,2,1,0,60
70802,Stump Logging Area,2,2,2,0,60
70802,Stump Logging Area,2,3,2,0,60
70802,Stump Logging Area,2,3,1,0,60
70802,Stump Logging Area,2,3,3,30,60
70802,Stump Logging Area,2,3,0,70,60
70803,Harvesting Woods,2,0,0,70,60
70803,Harvesting Woods,2,0,1,0,60
70803,Harvesting Woods,2,0,2,0,60
70803,Harvesting Woods,2,0,3,30,60
70803,Harvesting Woods,2,1,1,0,60
70803,Harvesting Woods,2,1,0,70,60
70803,Harvesting Woods,2,1,2,0,60
70803,Harvesting Woods,2,1,3,30,60
70803,Harvesting Woods,2,2,3,30,60
70803,Harvesting Woods,2,2,2,0,60
70803,Harvesting Woods,2,2,0,70,60
70803,Harvesting Woods,2,2,1,0,60
70803,Harvesting Woods,2,3,1,0,60
70803,Harvesting Woods,2,3,2,0,60
70803,Harvesting Woods,2,3,0,70,60
70803,Harvesting Woods,2,3,3,30,60
70804,Ancient Remains,2,0,1,0,60
70804,Ancient Remains,2,0,0,70,60
70804,Ancient Remains,2,0,2,0,60
70804,Ancient Remains,2,0,3,30,60
70804,Ancient Remains,2,1,3,30,60
70804,Ancient Remains,2,1,2,0,60
70804,Ancient Remains,2,1,0,70,60
70804,Ancient Remains,2,1,1,0,60
70804,Ancient Remains,2,2,0,70,60
70804,Ancient Remains,2,2,2,0,60
70804,Ancient Remains,2,2,3,30,60
70804,Ancient Remains,2,2,1,0,60
70804,Ancient Remains,2,3,1,0,60
70804,Ancient Remains,2,3,3,30,60
70804,Ancient Remains,2,3,2,0,60
70804,Ancient Remains,2,3,0,70,60
70805,Laksy Arena,5,0,0,100,60
70805,Laksy Arena,5,0,1,0,60
70805,Laksy Arena,5,0,3,0,60
70805,Laksy Arena,5,0,2,0,60
70805,Laksy Arena,5,1,3,0,60
70805,Laksy Arena,5,1,2,0,60
70805,Laksy Arena,5,1,1,0,60
70805,Laksy Arena,5,1,0,100,60
70805,Laksy Arena,5,2,0,100,60
70805,Laksy Arena,5,2,3,0,60
70805,Laksy Arena,5,2,2,0,60
70805,Laksy Arena,5,2,1,0,60
70805,Laksy Arena,5,3,1,0,60
70805,Laksy Arena,5,3,2,0,60
70805,Laksy Arena,5,3,3,0,60
70805,Laksy Arena,5,3,0,100,60
70806,Laksy's Anchor,1,0,0,100,60
70806,Laksy's Anchor,1,0,3,0,60
70806,Laksy's Anchor,1,0,2,0,60
70806,Laksy's Anchor,1,0,1,0,60
70806,Laksy's Anchor,1,1,1,0,60
70806,Laksy's Anchor,1,1,2,0,60
70806,Laksy's Anchor,1,1,3,0,60
70806,Laksy's Anchor,1,1,0,100,60
70806,Laksy's Anchor,1,2,0,100,60
70806,Laksy's Anchor,1,2,3,0,60
70806,Laksy's Anchor,1,2,2,0,60
70806,Laksy's Anchor,1,2,1,0,60
70806,Laksy's Anchor,1,3,1,0,60
70806,Laksy's Anchor,1,3,2,0,60
70806,Laksy's Anchor,1,3,3,0,60
70806,Laksy's Anchor,1,3,0,100,60
70807,Laksy Training Field,1,0,0,100,60
70807,Laksy Training Field,1,0,3,0,60
70807,Laksy Training Field,1,0,2,0,60
70807,Laksy Training Field,1,0,1,0,60
70807,Laksy Training Field,1,1,1,0,60
70807,Laksy Training Field,1,1,2,0,60
70807,Laksy Training Field,1,1,3,0,60
70807,Laksy Training Field,1,1,0,100,60
70807,Laksy Training Field,1,2,0,100,60
70807,Laksy Training Field,1,2,3,0,60
70807,Laksy Training Field,1,2,2,0,60
70807,Laksy Training Field,1,2,1,0,60
70807,Laksy Training Field,1,3,1,0,60
70807,Laksy Training Field,1,3,2,0,60
70807,Laksy Training Field,1,3,3,0,60
70807,Laksy Training Field,1,3,0,100,60
70900,Laksy East,2,0,0,70,60
70900,Laksy East,2,0,3,30,60
70900,Laksy East,2,0,2,0,60
70900,Laksy East,2,0,1,0,60
70900,Laksy East,2,1,1,0,60
70900,Laksy East,2,1,2,0,60
70900,Laksy East,2,1,3,30,60
70900,Laksy East,2,1,0,70,60
70900,Laksy East,2,2,0,70,60
70900,Laksy East,2,2,3,30,60
70900,Laksy East,2,2,2,0,60
70900,Laksy East,2,2,1,0,60
70900,Laksy East,2,3,1,0,60
70900,Laksy East,2,3,2,0,60
70900,Laksy East,2,3,3,30,60
70900,Laksy East,2,3,0,70,60
70901,Ivory Tower,2,0,0,70,60
70901,Ivory Tower,2,0,3,30,60
70901,Ivory Tower,2,0,2,0,60
70901,Ivory Tower,2,0,1,0,60
70901,Ivory Tower,2,1,1,0,60
70901,Ivory Tower,2,1,2,0,60
70901,Ivory Tower,2,1,3,30,60
70901,Ivory Tower,2,1,0,70,60
70901,Ivory Tower,2,2,0,70,60
70901,Ivory Tower,2,2,3,30,60
70901,Ivory Tower,2,2,2,0,60
70901,Ivory Tower,2,2,1,0,60
70901,Ivory Tower,2,3,1,0,60
70901,Ivory Tower,2,3,2,0,60
70901,Ivory Tower,2,3,3,30,60
70901,Ivory Tower,2,3,0,70,60
80101,Secret Temple of the Exile,12,0,3,0,60
80101,Secret Temple of the Exile,12,0,2,0,60
80101,Secret Temple of the Exile,12,0,1,0,60
80101,Secret Temple of the Exile,12,0,0,100,60
80101,Secret Temple of the Exile,12,1,0,100,60
80101,Secret Temple of the Exile,12,1,1,0,60
80101,Secret Temple of the Exile,12,1,2,0,60
80101,Secret Temple of the Exile,12,1,3,0,60
80101,Secret Temple of the Exile,12,2,3,0,60
80101,Secret Temple of the Exile,12,2,2,0,60
80101,Secret Temple of the Exile,12,2,1,0,60
80101,Secret Temple of the Exile,12,2,0,100,60
80101,Secret Temple of the Exile,12,3,0,100,60
80101,Secret Temple of the Exile,12,3,1,0,60
80101,Secret Temple of the Exile,12,3,2,0,60
80101,Secret Temple of the Exile,12,3,3,0,60
80102,Secret Temple of the Exile,12,0,0,100,60
80102,Secret Temple of the Exile,12,0,3,0,60
80102,Secret Temple of the Exile,12,0,1,0,60
80102,Secret Temple of the Exile,12,0,2,0,60
80102,Secret Temple of the Exile,12,1,2,0,60
80102,Secret Temple of the Exile,12,1,1,0,60
80102,Secret Temple of the Exile,12,1,3,0,60
80102,Secret Temple of the Exile,12,1,0,100,60
80102,Secret Temple of the Exile,12,2,0,100,60
80102,Secret Temple of the Exile,12,2,3,0,60
80102,Secret Temple of the Exile,12,2,1,0,60
80102,Secret Temple of the Exile,12,2,2,0,60
80102,Secret Temple of the Exile,12,3,2,0,60
80102,Secret Temple of the Exile,12,3,1,0,60
80102,Secret Temple of the Exile,12,3,3,0,60
80102,Secret Temple of the Exile,12,3,0,100,60
80300,Forgotten Portal,2,0,0,70,60
80300,Forgotten Portal,2,0,1,0,60
80300,Forgotten Portal,2,0,3,30,60
80300,Forgotten Portal,2,0,2,0,60
80300,Forgotten Portal,2,1,2,0,60
80300,Forgotten Portal,2,1,1,0,60
80300,Forgotten Portal,2,1,3,30,60
80300,Forgotten Portal,2,1,0,70,60
80300,Forgotten Portal,2,2,0,70,60
80300,Forgotten Portal,2,2,3,30,60
80300,Forgotten Portal,2,2,1,0,60
80300,Forgotten Portal,2,2,2,0,60
80300,Forgotten Portal,2,3,1,0,60
80300,Forgotten Portal,2,3,3,30,60
80300,Forgotten Portal,2,3,0,70,60
80300,Forgotten Portal,2,3,2,0,60
80301,Forgotten Portal Remains,2,0,1,0,60
80301,Forgotten Portal Remains,2,0,0,70,60
80301,Forgotten Portal Remains,2,0,3,30,60
80301,Forgotten Portal Remains,2,0,2,0,60
80301,Forgotten Portal Remains,2,1,2,0,60
80301,Forgotten Portal Remains,2,1,3,30,60
80301,Forgotten Portal Remains,2,1,0,70,60
80301,Forgotten Portal Remains,2,1,1,0,60
80301,Forgotten Portal Remains,2,2,0,70,60
80301,Forgotten Portal Remains,2,2,3,30,60
80301,Forgotten Portal Remains,2,2,2,0,60
80301,Forgotten Portal Remains,2,2,1,0,60
80301,Forgotten Portal Remains,2,3,1,0,60
80301,Forgotten Portal Remains,2,3,2,0,60
80301,Forgotten Portal Remains,2,3,3,30,60
80301,Forgotten Portal Remains,2,3,0,70,60
80302,Northeast Path of Forgotten Portal,2,0,3,30,60
80302,Northeast Path of Forgotten Portal,2,0,2,0,60
80302,Northeast Path of Forgotten Portal,2,0,1,0,60
80302,Northeast Path of Forgotten Portal,2,0,0,70,60
80302,Northeast Path of Forgotten Portal,2,1,0,70,60
80302,Northeast Path of Forgotten Portal,2,1,1,0,60
80302,Northeast Path of Forgotten Portal,2,1,3,30,60
80302,Northeast Path of Forgotten Portal,2,1,2,0,60
80302,Northeast Path of Forgotten Portal,2,2,2,0,60
80302,Northeast Path of Forgotten Portal,2,2,0,70,60
80302,Northeast Path of Forgotten Portal,2,2,3,30,60
